Generating new quadtree...
         14063955 function calls (14056976 primitive calls) in 10.199 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.017    0.017 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 feisem.py:11(FEISEMFormat)
        1    0.000    0.000    0.000    0.000 feisem.py:31(Reader)
        1    0.000    0.000    0.000    0.000 feisem.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fetching.py:21(InternetNotAllowedError)
        1    0.000    0.000    0.000    0.000 fetching.py:29(NeedDownloadError)
        1    0.000    0.000    0.000    0.000 fetching.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:202(Reader)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:505(Writer)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:619(FrameCatcher)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:73(FfmpegFormat)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
        1    0.000    0.000    0.005    0.005 financial.py:12(<module>)
        1    0.000    0.000    0.000    0.000 findlib.py:6(<module>)
        1    0.000    0.000    0.000    0.000 fits.py:28(FitsFormat)
        1    0.000    0.000    0.000    0.000 fits.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fits.py:90(Reader)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
     4848    0.000    0.000    0.000    0.000 format.py:127(name)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
        1    0.000    0.000    0.000    0.000 format.py:202(_BaseReaderWriter)
        1    0.000    0.000    0.000    0.000 format.py:22(<module>)
        1    0.000    0.000    0.000    0.000 format.py:297(Reader)
        1    0.000    0.000    0.000    0.000 format.py:44(Format)
        1    0.000    0.000    0.000    0.000 format.py:452(Writer)
        1    0.000    0.000    0.000    0.000 format.py:524(FormatManager)
        1    0.000    0.000    0.000    0.000 format.py:536(__init__)
       96    0.000    0.000    0.000    0.000 format.py:543(__iter__)
        1    0.000    0.000    0.000    0.000 format.py:601(sort)
        3    0.000    0.000    0.000    0.000 format.py:624(<genexpr>)
        1    0.000    0.000    0.000    0.000 format.py:629(<listcomp>)
       96    0.000    0.000    0.000    0.000 format.py:634(<lambda>)
       96    0.000    0.000    0.002    0.000 format.py:637(add_format)
       96    0.000    0.000    0.001    0.000 format.py:717(get_format_names)
       96    0.001    0.000    0.001    0.000 format.py:720(<listcomp>)
       96    0.000    0.000    0.001    0.000 format.py:80(__init__)
       96    0.000    0.000    0.000    0.000 format.py:95(<listcomp>)
        1    0.000    0.000    0.000    0.000 freeimage.py:146(FreeimageBmpFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:167(Writer)
        1    0.000    0.000    0.000    0.000 freeimage.py:183(FreeimagePngFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:21(FreeimageFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:214(Reader)
        1    0.000    0.000    0.000    0.000 freeimage.py:225(Writer)
        1    0.000    0.000    0.000    0.000 freeimage.py:264(FreeimageJpegFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:302(Reader)
        1    0.000    0.000    0.000    0.000 freeimage.py:346(Writer)
        1    0.000    0.000    0.001    0.001 freeimage.py:438(_create_predefined_freeimage_formats)
        1    0.000    0.000    0.002    0.002 freeimage.py:7(<module>)
        1    0.000    0.000    0.000    0.000 freeimage.py:76(Reader)
        1    0.000    0.000    0.000    0.000 freeimage.py:99(Writer)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:102(MngFormat)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:114(IcoFormat)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:136(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:145(GifFormat)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:196(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:20(FreeimageMulti)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:211(Writer)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:27(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:5(<module>)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:61(Writer)
     4420    0.005    0.000    0.038    0.000 fromnumeric.py:1966(sum)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2940(around)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3373(round_)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:54(_wrapfunc)
     4420    0.006    0.000    0.032    0.000 fromnumeric.py:69(_wrapreduction)
     4420    0.002    0.000    0.002    0.000 fromnumeric.py:70(<dictcomp>)
        2    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1878(vectorize)
        1    0.000    0.000    0.000    0.000 function_base.py:258(iterable)
      277    0.000    0.000    0.002    0.000 function_base.py:431(add_newdoc)
        1    0.000    0.000    0.000    0.000 functions.py:75(<module>)
       32    0.000    0.000    0.000    0.000 functools.py:37(update_wrapper)
        2    0.000    0.000    0.000    0.000 functools.py:445(lru_cache)
        2    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
       30    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        1    0.000    0.000    0.000    0.000 gdal.py:30(GdalFormat)
        1    0.000    0.000    0.000    0.000 gdal.py:5(<module>)
        1    0.000    0.000    0.000    0.000 gdal.py:51(Reader)
      120    0.000    0.000    0.000    0.000 genericpath.py:117(_splitext)
       68    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
       10    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
       60    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:34(MachArLike)
        6    0.000    0.000    0.001    0.000 getlimits.py:37(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:42(<lambda>)
       30    0.000    0.000    0.001    0.000 getlimits.py:43(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
        5    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:522(max)
        8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
        1    0.000    0.000    0.001    0.001 getlimits.py:96(_register_known_types)
        1    0.000    0.000    0.000    0.000 grab.py:15(BaseGrabFormat)
        2    0.000    0.000    0.000    0.000 grab.py:22(__init__)
        1    0.000    0.000    0.000    0.000 grab.py:3(<module>)
        1    0.000    0.000    0.000    0.000 grab.py:44(Reader)
        1    0.000    0.000    0.000    0.000 grab.py:55(ScreenGrabFormat)
        1    0.000    0.000    0.000    0.000 grab.py:84(ClipboardGrabFormat)
       14    0.000    0.000    0.001    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.002    0.002 hashlib.py:54(<module>)
        8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.003    0.003 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.005    0.005 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:209(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
        1    0.000    0.000    0.003    0.003 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
       12    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 laguerre.py:1769(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
       84    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       84    0.000    0.000    0.001    0.000 linecache.py:15(getline)
       84    0.000    0.000    0.001    0.000 linecache.py:37(getlines)
       28    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.002    0.002 linecache.py:6(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 lytro.py:141(Reader)
        1    0.000    0.000    0.000    0.000 lytro.py:199(LytroLfrFormat)
        1    0.000    0.000    0.000    0.000 lytro.py:219(Reader)
        1    0.000    0.000    0.000    0.000 lytro.py:395(LytroF01RawFormat)
        1    0.000    0.000    0.000    0.000 lytro.py:440(Reader)
        1    0.000    0.000    0.000    0.000 lytro.py:498(LytroLfpFormat)
        1    0.000    0.000    0.000    0.000 lytro.py:51(LytroFormat)
        1    0.000    0.000    0.000    0.000 lytro.py:518(Reader)
        1    0.000    0.000    0.000    0.000 lytro.py:68(Writer)
        1    0.000    0.000    0.000    0.000 lytro.py:695(_create_predefined_lytro_formats)
        1    0.000    0.000    0.000    0.000 lytro.py:87(LytroIllumRawFormat)
        1    0.000    0.000    0.003    0.003 lytro.py:9(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 lzma.py:9(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:18(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.002    0.002 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 markers.py:267(Marker)
        1    0.000    0.000    0.000    0.000 markers.py:28(InvalidMarker)
        1    0.000    0.000    0.000    0.000 markers.py:34(UndefinedComparison)
        1    0.000    0.000    0.001    0.001 markers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:40(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 markers.py:47(Node)
        1    0.000    0.000    0.000    0.000 markers.py:61(Variable)
        1    0.000    0.000    0.000    0.000 markers.py:66(Value)
        1    0.000    0.000    0.000    0.000 markers.py:71(Op)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.006    0.006 multiarray.py:7(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.000    0.000 npz.py:16(NpzFormat)
        1    0.000    0.000    0.000    0.000 npz.py:50(Reader)
        1    0.000    0.000    0.000    0.000 npz.py:6(<module>)
        1    0.000    0.000    0.000    0.000 npz.py:79(Writer)
      110    0.000    0.000    0.000    0.000 ntpath.py:122(splitdrive)
      110    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.001    0.001 ntpath.py:6(<module>)
      110    0.000    0.000    0.001    0.000 ntpath.py:67(isabs)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.008    0.008 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:175(ones)
        1    0.000    0.000    0.000    0.000 numeric.py:2653(<dictcomp>)
        6    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
        6    0.000    0.000    0.000    0.000 numeric.py:2758(geterr)
        2    0.000    0.000    0.008    0.004 numeric.py:293(full)
        1    0.000    0.000    0.000    0.000 numeric.py:2988(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2995(errstate)
        3    0.000    0.000    0.000    0.000 numeric.py:3054(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:3058(__enter__)
        3    0.000    0.000    0.000    0.000 numeric.py:3063(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:3069(_setdef)
        4    0.000    0.000    0.000    0.000 numeric.py:3083(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:469(asarray)
        1    0.000    0.000    0.000    0.000 numeric.py:96(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.000    0.000    0.002    0.002 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        6    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
       12    0.000    0.000    0.000    0.000 os.py:751(encode)
        1    0.000    0.000    0.000    0.000 os.py:769(getenv)
        1    0.000    0.000    0.006    0.006 overrides.py:1(<module>)
       77    0.000    0.000    0.000    0.000 overrides.py:104(decorator)
      317    0.000    0.000    0.000    0.000 overrides.py:111(array_function_dispatch)
      317    0.000    0.000    0.000    0.000 overrides.py:146(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:179(array_function_from_dispatcher)
       23    0.000    0.000    0.000    0.000 overrides.py:183(decorator)
       77    0.000    0.000    0.000    0.000 overrides.py:93(set_module)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:757(Quoter)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.017    0.017 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.001    0.001 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:118(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:134(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:1470(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1477(WindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:385(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:390(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:463(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:488(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:494(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:510(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:533(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:55(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:576(_PathParents)
        2    0.000    0.000    0.000    0.000 pathlib.py:59(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:604(PurePath)
        1    0.000    0.000    0.000    0.000 pathlib.py:963(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:973(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:986(Path)
        1    0.000    0.000    0.000    0.000 pickle.py:1021(_Unpickler)
        1    0.000    0.000    0.000    0.000 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:184(_Framer)
        1    0.000    0.000    0.002    0.002 pickle.py:24(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:247(_Unframer)
        1    0.000    0.000    0.000    0.000 pickle.py:372(_Pickler)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:68(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:75(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
        1    0.000    0.000    0.000    0.000 pillow.py:119(Reader)
        1    0.000    0.000    0.000    0.000 pillow.py:190(Writer)
        1    0.000    0.000    0.000    0.000 pillow.py:224(PNGFormat)
        1    0.000    0.000    0.000    0.000 pillow.py:291(Reader)
        1    0.000    0.000    0.000    0.000 pillow.py:314(Writer)
        1    0.000    0.000    0.000    0.000 pillow.py:361(JPEGFormat)
        1    0.000    0.000    0.000    0.000 pillow.py:421(Reader)
        1    0.000    0.000    0.000    0.000 pillow.py:476(Writer)
        1    0.000    0.000    0.002    0.002 pillow.py:5(<module>)
        1    0.000    0.000    0.000    0.000 pillow.py:59(PillowFormat)
       41    0.000    0.000    0.000    0.000 pillow.py:69(__init__)
        1    0.000    0.000    0.001    0.001 pillow.py:695(register_pillow_formats)
        1    0.000    0.000    0.000    0.000 pillow_info.py:9(<module>)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:134(GifWriter)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:18(TIFFFormat)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:23(GIFFormat)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:59(Reader)
        1    0.000    0.000    0.000    0.000 pillowmulti.py:63(Writer)
       12    0.000    0.000    0.000    0.000 pkgutil.py:405(get_importer)
        1    0.000    0.000    0.007    0.007 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 plistlib.py:139(Data)
        1    0.000    0.000    0.000    0.000 plistlib.py:247(_PlistParser)
        1    0.000    0.000    0.000    0.000 plistlib.py:351(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:389(_PlistWriter)
        1    0.000    0.000    0.004    0.004 plistlib.py:47(<module>)
        1    0.000    0.000    0.000    0.000 plistlib.py:522(InvalidFileException)
        1    0.000    0.000    0.000    0.000 plistlib.py:530(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 plistlib.py:699(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 png.py:1330(Image)
        3    0.000    0.000    0.000    0.000 png.py:1382(as_str)
        1    0.000    0.000    0.000    0.000 png.py:1390(Reader)
        1    0.000    0.000    0.000    0.000 png.py:1395(__init__)
        7    0.000    0.000    0.000    0.000 png.py:1442(chunk)
     1213    0.000    0.000    0.000    0.000 png.py:1500(undo_filter)
     1214    0.001    0.000    0.303    0.000 png.py:1604(iter_bytes_to_values)
     1213    0.085    0.000    0.301    0.000 png.py:1613(bytes_to_values)
     1213    0.001    0.000    0.001    0.000 png.py:1634(<listcomp>)
   228044    0.154    0.000    0.154    0.000 png.py:1637(<listcomp>)
     1214    0.001    0.000    0.002    0.000 png.py:1640(iter_straight_byte_rows)
        8    0.000    0.000    0.000    0.000 png.py:1669(validate_signature)
        1    0.000    0.000    0.000    0.000 png.py:1680(preamble)
        7    0.000    0.000    0.000    0.000 png.py:1702(chunklentype)
        3    0.000    0.000    0.000    0.000 png.py:1720(process_chunk)
        1    0.000    0.000    0.000    0.000 png.py:1735(_process_IHDR)
        1    0.000    0.000    0.000    0.000 png.py:1785(_process_PLTE)
        1    0.000    0.000    0.000    0.000 png.py:1845(_process_pHYs)
        1    0.000    0.000    0.000    0.000 png.py:1855(read)
        4    0.000    0.000    0.000    0.000 png.py:1868(iteridat)
        1    0.000    0.000    0.000    0.000 png.py:1933(palette)
        1    0.000    0.000    0.000    0.000 png.py:212(group)
        1    0.000    0.000    0.000    0.000 png.py:217(isarray)
        1    0.000    0.000    0.000    0.000 png.py:221(check_palette)
        5    0.000    0.000    0.001    0.000 png.py:2224(decompress)
        1    0.000    0.000    0.000    0.000 png.py:2242(check_bitdepth_colortype)
        3    0.000    0.000    0.000    0.000 png.py:2269(is_natural)
        1    0.000    0.000    0.000    0.000 png.py:2283(pngfilters)
        1    0.000    0.000    0.000    0.000 png.py:255(check_sizes)
        2    0.000    0.000    0.000    0.000 png.py:278(check_color)
        1    0.000    0.000    0.001    0.001 png.py:3(<module>)
        1    0.000    0.000    0.000    0.000 png.py:308(Error)
        1    0.000    0.000    0.000    0.000 png.py:313(FormatError)
        1    0.000    0.000    0.000    0.000 png.py:321(ProtocolError)
        1    0.000    0.000    0.000    0.000 png.py:328(ChunkError)
        1    0.000    0.000    0.000    0.000 png.py:332(Writer)
        1    0.000    0.000    0.000    0.000 png.py:337(__init__)
        1    0.000    0.000    0.190    0.190 png.py:602(write)
     2049    0.001    0.000    0.001    0.000 png.py:623(check_rows)
        1    0.000    0.000    0.190    0.190 png.py:654(write_passes)
        1    0.004    0.004    0.190    0.190 png.py:684(write_packed)
        1    0.000    0.000    0.000    0.000 png.py:739(write_preamble)
        6    0.000    0.000    0.000    0.000 png.py:874(write_chunk)
        1    0.000    0.000    0.000    0.000 png.py:995(check_bitdepth_rescale)
        1    0.000    0.000    0.000    0.000 polynomial.py:1005(poly1d)
        1    0.000    0.000    0.000    0.000 polynomial.py:1614(Polynomial)
        1    0.000    0.000    0.000    0.000 polynomial.py:30(RankWarning)
        1    0.000    0.000    0.000    0.000 polynomial.py:4(<module>)
        1    0.000    0.000    0.001    0.001 polynomial.py:57(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:58(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
      120    0.000    0.000    0.000    0.000 posixpath.py:121(splitext)
       60    0.000    0.000    0.000    0.000 posixpath.py:144(basename)
       94    0.000    0.000    0.000    0.000 posixpath.py:154(dirname)
       22    0.000    0.000    0.000    0.000 posixpath.py:168(islink)
       19    0.000    0.000    0.000    0.000 posixpath.py:338(normpath)
        9    0.000    0.000    0.000    0.000 posixpath.py:376(abspath)
        7    0.000    0.000    0.000    0.000 posixpath.py:391(realpath)
      8/7    0.000    0.000    0.000    0.000 posixpath.py:400(_joinrealpath)
